2025-09-04 04:14:20.401934,1756955660.401934,can1,0x701,0,1,05
2025-09-04 04:14:20.471110,1756955660.471110,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:20.501965,1756955660.501965,can1,0x701,0,1,05
2025-09-04 04:14:20.601982,1756955660.601983,can1,0x701,0,1,05
2025-09-04 04:14:20.604640,1756955660.604640,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:20.605068,1756955660.605068,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:20.671174,1756955660.671174,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:20.702016,1756955660.702016,can1,0x701,0,1,05
2025-09-04 04:14:20.802044,1756955660.802044,can1,0x701,0,1,05
2025-09-04 04:14:20.854862,1756955660.854863,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:20.855269,1756955660.855270,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:20.871171,1756955660.871171,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:20.902077,1756955660.902077,can1,0x701,0,1,05
2025-09-04 04:14:21.002097,1756955661.002098,can1,0x701,0,1,05
2025-09-04 04:14:21.071045,1756955661.071046,can1,0x70A,0,1,05
2025-09-04 04:14:21.071209,1756955661.071209,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:21.071463,1756955661.071463,can1,0x38A,0,8,00000000a607ff00
2025-09-04 04:14:21.071703,1756955661.071703,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:21.102116,1756955661.102117,can1,0x701,0,1,05
2025-09-04 04:14:21.104795,1756955661.104796,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:21.105162,1756955661.105162,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:21.202144,1756955661.202145,can1,0x701,0,1,05
2025-09-04 04:14:21.271257,1756955661.271257,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:21.302162,1756955661.302162,can1,0x701,0,1,05
2025-09-04 04:14:21.354835,1756955661.354836,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:21.355215,1756955661.355215,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:21.402209,1756955661.402210,can1,0x701,0,1,05
2025-09-04 04:14:21.471243,1756955661.471243,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:21.502244,1756955661.502245,can1,0x701,0,1,05
2025-09-04 04:14:21.602309,1756955661.602310,can1,0x701,0,1,05
2025-09-04 04:14:21.604737,1756955661.604738,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:21.605114,1756955661.605114,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:21.671257,1756955661.671257,can1,0x18A,0,8,7c13464e70000000
2025-09-04 04:14:21.702328,1756955661.702329,can1,0x701,0,1,05
2025-09-04 04:14:21.802343,1756955661.802344,can1,0x701,0,1,05
2025-09-04 04:14:21.854893,1756955661.854893,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:21.855263,1756955661.855264,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:21.871330,1756955661.871330,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:21.902392,1756955661.902392,can1,0x701,0,1,05
2025-09-04 04:14:22.002419,1756955662.002420,can1,0x701,0,1,05
2025-09-04 04:14:22.071143,1756955662.071143,can1,0x70A,0,1,05
2025-09-04 04:14:22.071360,1756955662.071361,can1,0x28A,0,8,0000000000000000
2025-09-04 04:14:22.071599,1756955662.071599,can1,0x38A,0,8,00000000a507ff00
2025-09-04 04:14:22.071836,1756955662.071837,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:22.102532,1756955662.102532,can1,0x701,0,1,05
2025-09-04 04:14:22.105015,1756955662.105015,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:22.105468,1756955662.105469,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:22.202547,1756955662.202547,can1,0x701,0,1,05
2025-09-04 04:14:22.271394,1756955662.271394,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:22.302689,1756955662.302690,can1,0x701,0,1,05
2025-09-04 04:14:22.355337,1756955662.355337,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:22.355880,1756955662.355880,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:22.402690,1756955662.402691,can1,0x701,0,1,05
2025-09-04 04:14:22.471465,1756955662.471465,can1,0x18A,0,8,7c13444e70000000
2025-09-04 04:14:22.502703,1756955662.502703,can1,0x701,0,1,05
2025-09-04 04:14:22.602760,1756955662.602760,can1,0x701,0,1,05
2025-09-04 04:14:22.605753,1756955662.605754,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:22.606224,1756955662.606225,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:22.671498,1756955662.671499,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:22.702814,1756955662.702815,can1,0x701,0,1,05
2025-09-04 04:14:22.802830,1756955662.802830,can1,0x701,0,1,05
2025-09-04 04:14:22.854891,1756955662.854892,can1,0x20A,0,8,004c010052a00001
2025-09-04 04:14:22.855500,1756955662.855501,can1,0x30A,0,8,00000000004e3002
2025-09-04 04:14:22.871534,1756955662.871534,can1,0x18A,0,8,7c13454e70000000
2025-09-04 04:14:22.902947,1756955662.902947,can1,0x701,0,1,05
2025-09-04 04:14:23.002897,1756955663.002897,can1,0x701,0,1,05
